"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",501,33000,46000,50000,55000,72000,98000,152000,180000,191000
"POST /",439,37000,48000,62000,77000,96000,123000,155000,182000,196000
"GET /analysis.html",57,38000,49000,72000,82000,125000,143000,150000,151000,151000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",21,30000,53000,78000,82000,102000,106000,159000,159000,159000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",14,38000,44000,53000,115000,120000,135000,135000,135000,135000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,46000,70000,70000,81000,81000,81000,81000,81000,81000
"GET /compare.html",108,38000,50000,68000,75000,122000,127000,154000,154000,189000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",32,55000,66000,69000,70000,100000,116000,188000,188000,188000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",27,49000,68000,93000,95000,98000,131000,162000,162000,162000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",10,38000,42000,46000,46000,69000,69000,69000,69000,69000
"GET /measure.html",150,38000,49000,64000,69000,88000,109000,129000,131000,190000
"POST /measureResults.html",100,41000,50000,54000,64000,98000,126000,129000,131000,131000
"GET /movers.html",114,43000,60000,66000,78000,94000,121000,154000,162000,183000
"POST /moversResult.html",55,55000,63000,71000,78000,102000,117000,143000,213000,213000
"GET /prediction.html",58,40000,48000,60000,67000,91000,139000,139000,161000,161000
"POST /predictionResult.html",45,49000,57000,63000,73000,83000,92000,100000,100000,100000
"Total",1736,39000,49000,61000,67000,93000,122000,151000,171000,213000
