"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",8,3,4,5,5,9,9,9,9,9
"POST /",8,160,160,160,160,170,170,170,170,170
"GET /analysis.html",27,19,22,23,24,29,33,41,41,41
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",10,3300,3400,3400,3500,3700,3700,3700,3700,3700
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",13,3500,3600,3600,3700,3900,4200,4200,4200,4200
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,3400,3400,3600,3600,3600,3600,3600,3600,3600
"GET /compare.html",47,27,31,34,34,48,58,190,190,190
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",21,7100,7300,7500,7500,7800,8000,8000,8000,8000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",17,6600,6900,6900,7100,7600,7700,7700,7700,7700
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",8,6700,6700,6800,6800,7400,7400,7400,7400,7400
"GET /measure.html",80,20,23,25,25,27,33,37,39,39
"POST /measureResults.html",78,3200,3300,3500,3700,3800,4000,4200,4400,4400
"GET /movers.html",64,5,6,6,7,7,9,12,18,18
"POST /moversResult.html",60,17000,19000,22000,23000,25000,26000,26000,27000,27000
"GET /prediction.html",39,16,17,18,19,20,21,100,100,100
"POST /predictionResult.html",38,8700,9300,9400,9600,11000,12000,13000,13000,13000
"Total",522,58,3500,6500,7200,15000,18000,23000,25000,27000
