"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",450,69000,100000,115000,121000,144000,193000,265000,273000,273000
"POST /",358,27000,68000,81000,102000,161000,165000,166000,166000,167000
"GET /analysis.html",55,20000,36000,40000,82000,95000,105000,107000,107000,107000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",12,60000,62000,109000,109000,111000,112000,112000,112000,112000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",14,65000,97000,107000,108000,115000,123000,123000,123000,123000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",5,96000,106000,106000,174000,174000,174000,174000,174000,174000
"GET /compare.html",92,38000,75000,87000,88000,106000,109000,166000,167000,167000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",23,56000,76000,88000,97000,112000,114000,117000,117000,117000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",17,75000,107000,115000,120000,128000,162000,162000,162000,162000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",3,79000,79000,112000,112000,112000,112000,112000,112000,112000
"GET /measure.html",125,27000,41000,71000,87000,106000,125000,164000,166000,228000
"POST /measureResults.html",73,44000,70000,82000,92000,110000,125000,166000,174000,174000
"GET /movers.html",88,37000,75000,88000,95000,105000,109000,114000,149000,149000
"POST /moversResult.html",44,74000,105000,107000,110000,119000,129000,133000,133000,133000
"GET /prediction.html",48,39000,77000,85000,96000,102000,107000,115000,115000,115000
"POST /predictionResult.html",23,57000,106000,109000,110000,114000,118000,126000,126000,126000
"Total",1430,60000,75000,98000,106000,121000,164000,186000,252000,273000
