"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",511,74000,74000,74000,75000,76000,76000,76000,76000,79000
"POST /",345,70000,81000,184000,188000,205000,207000,208000,208000,208000
"GET /analysis.html",49,6500,22000,30000,63000,90000,111000,120000,120000,120000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",17,52000,74000,96000,109000,134000,166000,166000,166000,166000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",15,46000,84000,152000,158000,163000,164000,164000,164000,164000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,93000,93000,125000,125000,125000,125000,125000,125000,125000
"GET /compare.html",77,30000,66000,87000,107000,151000,170000,184000,205000,205000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",13,53000,69000,108000,114000,118000,149000,149000,149000,149000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",16,44000,87000,97000,97000,170000,193000,193000,193000,193000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",4,63000,63000,156000,156000,156000,156000,156000,156000,156000
"GET /measure.html",129,21000,62000,69000,81000,118000,141000,161000,169000,172000
"POST /measureResults.html",63,66000,91000,106000,110000,133000,147000,162000,169000,169000
"GET /movers.html",96,27000,65000,87000,101000,136000,159000,174000,187000,187000
"POST /moversResult.html",48,84000,105000,124000,127000,163000,189000,205000,205000,205000
"GET /prediction.html",49,16000,43000,63000,103000,130000,167000,193000,193000,193000
"POST /predictionResult.html",27,72000,81000,104000,105000,154000,160000,199000,199000,199000
"Total",1463,69000,74000,76000,81000,142000,188000,206000,207000,208000
