"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,1600,3200,4200,4200,5100,5600,5600,5600,5600
"POST /",16,370,480,1800,1800,4300,7000,7000,7000,7000
"GET /analysis.html",33,7300,10000,12000,13000,16000,18000,19000,19000,19000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",17,9500,12000,13000,14000,17000,25000,25000,25000,25000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",12,16000,17000,22000,22000,22000,23000,23000,23000,23000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,9500,9500,18000,18000,18000,18000,18000,18000,18000
"GET /compare.html",37,11000,14000,15000,16000,18000,18000,19000,19000,19000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",17,11000,13000,16000,18000,22000,22000,22000,22000,22000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",10,11000,12000,14000,17000,24000,24000,24000,24000,24000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",6,14000,14000,17000,17000,18000,18000,18000,18000,18000
"GET /measure.html",60,7200,10000,14000,16000,18000,21000,21000,21000,21000
"POST /measureResults.html",59,10000,14000,17000,19000,20000,22000,22000,24000,24000
"GET /movers.html",36,9800,12000,13000,14000,16000,17000,20000,20000,20000
"POST /moversResult.html",34,19000,24000,25000,26000,29000,33000,33000,33000,33000
"GET /prediction.html",29,9900,13000,16000,16000,18000,18000,19000,19000,19000
"POST /predictionResult.html",28,16000,19000,19000,20000,22000,24000,28000,28000,28000
"Total",414,10000,14000,16000,17000,19000,22000,25000,29000,33000
