"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/",256,0,64000,59515,14778,122896,3079,0.86
"POST","/",246,10,7700,37237,153,156983,2524,0.83
"GET","/analysis.html",36,0,31000,40652,17,141642,52059,0.12
"POST","/analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",17,0,74000,70687,4001,130835,6914762,0.06
"POST","/analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,0,19000,31265,4013,134375,3512018,0.04
"POST","/analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,0,48000,47551,47551,47551,658134,0.00
"GET","/compare.html",73,0,33000,46112,30,139286,108023,0.25
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",21,0,74000,77644,22043,134398,13911284,0.07
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",21,0,61000,63364,14027,131843,14042800,0.07
"POST","/compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,0,30000,45557,7695,136318,2422313,0.02
"GET","/measure.html",122,0,48000,49563,26,183702,46273,0.41
"POST","/measureResults.html",80,1,56000,59075,3867,150687,2392745,0.27
"GET","/movers.html",88,0,52000,56671,437,144185,3745,0.30
"POST","/moversResult.html",45,1,75000,79628,23789,157359,16039,0.15
"GET","/prediction.html",58,0,51000,56523,1114,148214,40373,0.19
"POST","/predictionResult.html",38,0,58000,65487,13459,139608,341277,0.13
"None","Total",1118,12,51000,52878,17,183702,877087,3.75
