"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",16,6,7,10,10,36,1700,1700,1700,1700
"POST /",16,170,170,230,230,270,750,750,750,750
"GET /analysis.html",27,37,1700,5800,6200,9500,10000,17000,17000,17000
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",13,3900,5500,10000,10000,11000,15000,15000,15000,15000
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",11,4900,10000,12000,12000,12000,23000,23000,23000,23000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",2,12000,12000,12000,12000,12000,12000,12000,12000,12000
"GET /compare.html",60,980,3100,5600,6900,10000,11000,11000,16000,16000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",28,9500,11000,12000,12000,14000,14000,24000,24000,24000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",24,9900,14000,16000,16000,18000,20000,23000,23000,23000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",6,10000,10000,17000,17000,19000,19000,19000,19000,19000
"GET /measure.html",104,29,1900,3400,4900,7700,11000,12000,12000,17000
"POST /measureResults.html",100,4100,6100,7500,9200,12000,14000,20000,27000,27000
"GET /movers.html",66,45,2800,5400,7100,11000,13000,21000,23000,23000
"POST /moversResult.html",61,26000,28000,30000,31000,33000,34000,37000,39000,39000
"GET /prediction.html",45,1400,3200,4800,5500,7200,11000,15000,15000,15000
"POST /predictionResult.html",45,12000,16000,16000,17000,23000,30000,33000,33000,33000
"Total",624,4100,7800,11000,12000,19000,27000,31000,33000,39000
