"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",4,5,5,7,7,7,7,7,7,7
"POST /",4,130,130,130,130,130,130,130,130,130
"GET /analysis.html",13,15,18,18,18,18,43,43,43,43
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",5,3000,3100,3100,3100,3100,3100,3100,3100,3100
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",7,2900,2900,2900,2900,3000,3000,3000,3000,3000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",1,2800,2800,2800,2800,2800,2800,2800,2800,2800
"GET /compare.html",27,24,27,31,32,50,56,60,60,60
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",12,6100,6200,6500,6500,8000,9400,9400,9400,9400
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",9,6100,6100,6100,6400,6400,6400,6400,6400,6400
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",5,5700,6100,6100,7500,7500,7500,7500,7500,7500
"GET /measure.html",45,15,15,18,19,19,20,22,22,22
"POST /measureResults.html",44,2900,2900,3000,3100,3200,3900,4100,4100,4100
"GET /movers.html",40,4,5,6,6,8,9,11,11,11
"POST /moversResult.html",39,14000,14000,14000,14000,14000,14000,14000,14000,14000
"GET /prediction.html",22,13,13,14,14,14,14,18,18,18
"POST /predictionResult.html",22,7300,8500,9000,9300,9800,11000,11000,11000,11000
"Total",299,56,3000,6100,6600,14000,14000,14000,14000,14000
