"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET /",8,10,2300,2500,2500,2600,2600,2600,2600,2600
"POST /",8,140,160,410,410,550,550,550,550,550
"GET /analysis.html",23,3900,4800,4800,5100,7200,7600,8700,8700,8700
"POST /analysisResult.html?stock=Apple&type=Candle&date_from=2015-11-03&date_to=2020-02-20",10,4800,6000,6100,8800,9400,9400,9400,9400,9400
"POST /analysisResult.html?stock=Apple&type=Line&date_from=2015-11-03&date_to=2020-02-20",9,4000,5600,5700,6400,10000,10000,10000,10000,10000
"POST /analysisResult.html?stock=Apple&type=Table&date_from=2015-11-03&date_to=2020-02-20",4,5700,5700,5800,5800,5800,5800,5800,5800,5800
"GET /compare.html",33,3600,5700,6000,6800,9500,12000,12000,12000,12000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Candle&date_from=2015-02-02&date_to=2020-02-20",15,8600,9600,10000,11000,11000,12000,12000,12000,12000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Line&date_from=2015-02-02&date_to=2020-02-20",14,6900,7300,7600,8400,11000,13000,13000,13000,13000
"POST /compareResult.html?stock1=American&stock2=Adobe&type=Table&date_from=2015-02-02&date_to=2020-02-20",3,7000,7000,9100,9100,9100,9100,9100,9100,9100
"GET /measure.html",63,2600,3900,5100,5400,6800,8800,9700,13000,13000
"POST /measureResults.html",61,4300,5700,6000,6500,7800,8700,11000,12000,12000
"GET /movers.html",41,2500,4100,4700,5100,5800,8000,8400,8400,8400
"POST /moversResult.html",41,15000,16000,17000,17000,18000,19000,20000,20000,20000
"GET /prediction.html",25,2500,5100,5900,6000,6500,6800,9500,9500,9500
"POST /predictionResult.html",21,9300,9800,11000,12000,14000,14000,16000,16000,16000
"Total",379,4800,6300,7700,9100,14000,15000,17000,18000,20000
